g_pk_mag,r_pk_mag,i_pk_mag,z_pk_mag,g_alpha,g_beta,r_alpha,r_beta,i_alpha,i_beta,z_alpha,z_beta,g_err_mag,r_err_mag,i_err_mag,z_err_mag,g_err_alpha,g_err_beta,r_err_alpha,r_err_beta,i_err_alpha,i_err_beta,z_err_alpha,z_err_beta,type
-17.969325,-19.409353,-19.942835,-19.790039,-7.813723434,-0.111220021,-7.158425495,0.569935512,-4.371726965,0.7242496,-0.75912558,0.761542499,7.415099099,0.02344723,0.02018537,0.03450046,2.093852739,0.410069017,0.706099212,0.216761988,0.289712656,0.132673248,0.286516126,0.147112762,SN Ia
-9999.0,-19.337724,-20.096517,-20.570206,-9999.0,-9999.0,-9.522309636,0.614451312,-8.559637086,1.167512667,-3.282063715,1.284371492,-9999.0,5.264946301,0.044506111,0.035836879,-9999.0,-9999.0,1.15768967,0.3602219,0.412696721,0.201798834,0.375562459,0.187624915,SN Ia
-9999.0,-9999.0,-19.760234,-19.819274,-9999.0,-9999.0,-9999.0,-9999.0,-6.5649126,1.04456289,-1.9728253,1.13072474,-9999.0,-9999.0,0.05655066,0.06461339,-9999.0,-9999.0,-9999.0,-9999.0,0.36087707,0.1755898,0.33846078,0.17141512,SN Ia
-19.614039,-19.755398,-19.661737,-19.303687,-6.651591659,0.326218726,-2.323671446,0.564715265,0.907602621,0.223096748,2.03471688,-0.306575348,0.009163695,0.005565332,0.008080453,0.012410776,0.384849169,0.216071445,0.166820933,0.126727672,0.086086947,0.065612275,0.085370064,0.070601192,SN Ia
-18.577639,-17.942318,-18.033447,-17.991748,-6.7003326,-0.0622912,-3.2713251,0.40775011,-0.0061819,0.3612748,1.10407039,0.02220656,0.02614528,0.02972862,0.03563359,0.05771264,0.97796644,0.28736709,0.41989861,0.19144123,0.20378383,0.10924583,0.2120698,0.1166355,SN II
-18.999161,-18.654786,-9999.0,-9999.0,-7.969977348,-0.159363153,-8.0641723,0.46937629,-9999.0,-9999.0,-9999.0,-9999.0,9.611762047,0.05660048,-9999.0,-9999.0,2.320797142,0.445734886,0.84089873,0.28081132,-9999.0,-9999.0,-9999.0,-9999.0,SN II
-9999.0,-9999.0,-19.790018,-20.26862,-9999.0,-9999.0,-9999.0,-9999.0,-8.448573516,1.205050638,-2.838838959,1.513594395,-9999.0,-9999.0,10.71656099,0.090815935,-9999.0,-9999.0,-9999.0,-9999.0,0.412513186,0.203203642,0.383470406,0.194659375,SN Ia
-18.464928,-19.546374,-19.469816,-19.530774,-8.4452496,-0.2713586,-4.9361807,0.52156234,-1.5029,0.53936493,0.44799102,0.16769291,0.03242734,0.01476484,0.01544224,0.01857027,1.28533717,0.26960691,0.53886384,0.19479329,0.23977014,0.11273598,0.23223603,0.11989506,SN Ia
-9999.0,-18.751159,-19.597727,-19.429343,-9999.0,-9999.0,-7.9095407,0.34266419,-4.815818,0.722101,-1.0534088,0.79087868,-9999.0,0.02941335,0.02242087,0.03854779,-9999.0,-9999.0,0.78668428,0.25582483,0.31090563,0.14249922,0.29731828,0.15174434,SN Ia
-19.221093,-20.026916,-19.867031,-19.911942,-7.4672539,0.19750532,-4.9481459,0.79363264,-1.4033907,0.76265568,0.91991549,0.2250333,0.01500852,0.01039516,0.01147392,0.01389425,1.09273855,0.30340748,0.29453587,0.15779853,0.16221134,0.09953634,0.15094401,0.10635813,SN Ia
-19.362256,-19.451321,-19.380704,-19.258677,-7.229864813,-0.039163603,-3.806848949,0.581398833,0.005829339,0.318178341,0.950743455,-0.009616251,0.017434335,0.009758074,0.008062233,0.011848286,0.711254443,0.225146042,0.256258625,0.111891968,0.13863235,0.065194602,0.153962849,0.083522143,SN Ia
-9999.0,-17.294387,-17.41538,-17.343412,-9999.0,-9999.0,-3.1071611,0.77084894,-1.3124933,0.52488066,0.541660841,0.15205316,-9999.0,0.06438949,0.08052644,0.843073594,-9999.0,-9999.0,0.47955673,0.19454942,0.23829032,0.11391498,0.230647763,0.121225916,SN II
-9999.0,-19.031713,-19.87081,-20.186789,-9999.0,-9999.0,-9.315978,0.58899193,-7.8396625,1.26183329,-2.6028355,1.3869705,-9999.0,0.07353299,0.04394975,0.04665667,-9999.0,-9999.0,1.09334482,0.33786069,0.39499239,0.18676993,0.37169589,0.18710473,SN Ia
-18.377264,-19.823953,-19.832467,-19.860359,-8.3306055,-0.2195949,-6.1382903,0.69711338,-3.279071,0.83050622,-0.2876494,0.72119671,0.07660129,0.01582506,0.0159728,0.01965894,1.86656602,0.37963287,0.41834044,0.20104556,0.24524654,0.12215972,0.23692074,0.1232891,SN Ia
-18.831865,-19.535872,-19.506643,-19.446076,-6.739468388,0.077278546,-4.4498212,0.50101465,-0.6615148,0.46295639,0.75848952,0.02219668,4.795901907,0.04239581,0.01873467,0.05076495,1.311142705,0.284826767,0.32459822,0.18648486,0.16468616,0.10409509,0.16038246,0.11259727,SN Ia
-18.386403,-17.814978,-17.870089,-18.254171,-7.2427243,-0.3736106,-2.4184666,0.6020967,-0.7306568,0.56723242,0.79254925,0.01798094,0.02892281,0.03994017,0.04499335,0.1872183,0.82067463,0.26662107,0.42314275,0.17834322,0.22222657,0.1071178,0.22122684,0.1155851,SN II
-9999.0,-19.601504,-19.477986,-9999.0,-9999.0,-9999.0,-6.5231385,0.36696091,-2.910938894,0.66716975,-9999.0,-9999.0,-9999.0,0.05074117,1.868139672,-9999.0,-9999.0,-9999.0,0.65524596,0.2278019,0.271840906,0.131244456,-9999.0,-9999.0,SN Ia
-18.557739,-19.736537,-20.55516,-20.607599,-8.151697243,-0.282323105,-9.706113,0.27489415,-7.4786621,1.13225947,-2.3747167,1.34603662,8.989180098,0.04970379,0.03369254,0.0421583,2.943379333,0.540336853,1.04106379,0.31958367,0.37113208,0.18508776,0.35301311,0.18158383,SN Ia
-17.304406,-17.309457,-17.199734,-9999.0,-7.170996635,0.015806505,-5.1620629,0.54920365,-1.798800253,0.559199763,-9999.0,-9999.0,5.672013033,0.05058436,1.752922583,-9999.0,1.544917718,0.322217443,0.57851473,0.20956897,0.247910285,0.118806022,-9999.0,-9999.0,SN II
-17.837921,-17.576219,-17.574216,-17.688264,-2.588195576,-0.414636699,3.125778404,0.553808672,4.636314001,0.39241125,4.608210499,-0.095634147,0.011898203,0.008962343,0.007519407,0.008851213,0.286077531,0.145912184,0.131816565,0.095117916,0.075417807,0.059094798,0.08036777,0.065211078,SN II
-9999.0,-19.123632,-19.30771,-19.497814,-9999.0,-9999.0,-6.45133007,0.487553458,-3.088746998,0.684475506,-0.205145,0.42849797,-9999.0,7.766355259,3.379009265,0.07832147,-9999.0,-9999.0,0.676151227,0.237886238,0.275867706,0.133327619,0.24375563,0.13414843,SN Ia
-9999.0,-19.603425,-20.148356,-19.927582,-9999.0,-9999.0,-8.184442908,0.531296035,-5.087820043,1.201744152,-1.350573949,0.973793055,-9999.0,0.0367467,0.03325972,0.063032269,-9999.0,-9999.0,0.826465684,0.271359497,0.316839679,0.146569131,0.313650704,0.160679987,SN Ia
-20.186118,-19.912227,-19.598566,-9999.0,-8.125885178,-0.242313823,-9.1517985,0.55729093,-6.747381365,1.03976706,-9999.0,-9999.0,7.870237218,0.10726956,1.423288888,-9999.0,2.734085701,0.509101421,0.8523849,0.31478971,0.366755787,0.179937906,-9999.0,-9999.0,SN II
-18.471755,-18.381951,-17.728569,-17.684622,-10.0,-0.6200311,-5.8640874,0.58263163,-2.666446603,0.643469093,-0.078605826,0.408318786,0.03961267,0.03346285,1.288856414,0.535384314,1.62905744,0.33230465,0.62894884,0.22172543,0.266383469,0.128419232,0.254990443,0.13267894,SN II
-9999.0,-18.600592,-9999.0,-9999.0,-9999.0,-9999.0,-7.52266077,0.442521302,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.068745323,-9999.0,-9999.0,-9999.0,-9999.0,0.735487202,0.254502995,-9999.0,-9999.0,-9999.0,-9999.0,SN II
-18.840446,-19.697934,-19.663618,-19.729774,-6.342447,0.1140767,-3.9573677,1.09476431,-0.1919412,0.78049398,0.9291439,0.13956488,0.02760504,0.00817968,0.01038106,0.01289642,1.13676297,0.2843297,0.26538109,0.1219037,0.14000112,0.08053499,0.14614581,0.09254411,SN Ia
-17.846644,-19.680346,-20.258406,-20.135874,-8.018626408,-0.178498369,-8.0566639,0.48818565,-5.3739229,1.06794329,-1.3568126,1.03944242,7.837536195,0.01810923,0.0157401,0.02446806,2.413711298,0.460166292,0.79650815,0.23819004,0.32509333,0.13669163,0.31121962,0.146932,SN Ia
-18.684258,-19.400436,-19.471623,-19.448271,-6.2678764,0.13415622,-3.4846823,1.17056548,-0.693888,0.35783523,0.81087268,0.04557075,0.02619405,0.01277618,0.01458336,0.01894405,0.91500943,0.28660722,0.25235732,0.13693475,0.16054107,0.08923513,0.17013976,0.10184245,SN Ia
-9999.0,-19.412147,-20.022159,-19.849527,-9999.0,-9999.0,-7.3427185,0.62696002,-4.5619203,0.97163255,-1.021937,0.81851212,-9999.0,0.03220543,0.02239482,0.03375869,-9999.0,-9999.0,0.75239705,0.25377542,0.30439698,0.13895864,0.29324371,0.14604896,SN Ia
-9999.0,-18.619186,-19.512608,-19.418242,-9999.0,-9999.0,-6.95227015,0.502898333,-3.80244386,0.720716433,-0.563908778,0.636437531,-9999.0,11.23455431,0.220745248,0.050715209,-9999.0,-9999.0,0.726712273,0.251404466,0.289329025,0.140769299,0.275730671,0.141484884,SN Ia
-18.769125,-18.491221,-18.050269,-9999.0,-7.757797211,-0.096749051,-7.194290413,0.446498597,-3.956132708,0.76871479,-9999.0,-9999.0,8.201223479,0.069330317,2.645041281,-9999.0,2.027309658,0.399529101,0.721655268,0.249548968,0.296134653,0.143785397,-9999.0,-9999.0,SN II
-18.454182,-19.794747,-19.978353,-19.964349,-7.457028515,-0.032920898,-5.23533,0.58233596,-2.7684112,0.68195816,0.69870435,0.40344788,5.254126066,0.01743422,0.02011053,0.02347196,1.746213744,0.35457241,0.35876911,0.15579467,0.20998349,0.10119382,0.17259415,0.10652354,SN Ia
-9999.0,-19.401792,-19.995928,-19.701103,-9999.0,-9999.0,-7.936297817,0.536966174,-5.201566498,0.88967473,-1.322455158,0.876252311,-9999.0,9.69136338,5.569027397,0.078557582,-9999.0,-9999.0,0.846881233,0.282992136,0.32678843,0.159524296,0.305430625,0.157365626,SN Ia
-18.255866,-17.761488,-17.640093,-17.672633,-3.4894463,0.21250925,0.50405556,0.47210622,2.34295405,0.20918399,2.75517153,-0.3373418,0.03532879,0.01440153,0.01333012,0.01697314,0.37071514,0.19016583,0.20151827,0.12374515,0.12367516,0.07643726,0.13463292,0.08974889,SN II
-9999.0,-19.14201,-19.367873,-19.437991,-9999.0,-9999.0,-7.396952624,0.289311641,-3.779304077,0.72466463,-0.590302436,0.620995612,-9999.0,0.034726086,0.033397929,0.042581944,-9999.0,-9999.0,0.669276706,0.21600288,0.28682211,0.131848103,0.275059769,0.13787305,SN Ia
-9999.0,-18.243199,-19.562812,-19.872885,-9999.0,-9999.0,-9.062238924,0.586871481,-7.3792157,1.0403779,-2.2520822,1.33139613,-9999.0,6.414066299,0.0472857,0.06175434,-9999.0,-9999.0,1.041274019,0.332108101,0.38164197,0.18538726,0.35798782,0.18229938,SN Ia
-18.250686,-19.786775,-19.894947,-19.819188,-7.628475724,-0.067123829,-6.2138794,0.60725596,-3.4372987,0.74379657,0.37972717,0.60624288,7.008316945,0.01732739,0.01886723,0.02520715,1.894696765,0.378371628,0.4769602,0.22617223,0.26185312,0.13187564,0.20726568,0.12150801,SN Ia
-9999.0,-19.610753,-19.642463,-19.673622,-9999.0,-9999.0,-6.9079987,0.48887333,-3.477920354,0.722280127,-0.5535761,0.54087181,-9999.0,0.61841726,14.19210714,0.3980244,-9999.0,-9999.0,0.70323714,0.24531653,0.284839361,0.137961461,0.26579452,0.13727073,SN Ia
-19.443463,-19.65549,-19.689283,-19.356127,-6.2144011,0.31638514,-2.3258139,0.6958492,1.06132039,0.10500543,2.18014478,-0.4022283,0.00871111,0.01212875,0.02028509,0.02692848,0.39020005,0.17742551,0.18957215,0.11839743,0.08741815,0.05854015,0.10800946,0.07068544,SN Ia
-18.280765,-17.762001,-17.64774,-17.410055,-9.841373223,-0.784984133,-5.190494294,0.261600641,-1.352318913,0.533637192,0.532909649,0.153741823,0.015768805,0.029369908,0.047374242,0.44070503,1.279549754,0.275940412,0.550973774,0.197534618,0.239124043,0.11383755,0.231112518,0.121311718,SN II
-19.953178,-19.479543,-19.146062,-18.827959,-8.005047095,-0.172722894,-7.3918717,0.58645377,-5.412801041,0.910199728,-1.359915333,0.946749633,9.543073269,0.11023461,6.374501745,2.260551321,2.385249414,0.455776958,0.78472268,0.28261206,0.332142583,0.162264224,0.313201807,0.160851848,SN II
-18.716205,-18.575939,-18.375634,-18.294516,-8.003602373,-0.516663221,-4.793287742,-0.147456786,-0.685093921,0.00676605,0.933703329,-0.211454827,0.021788204,0.019169317,0.020753898,0.028179469,0.890646522,0.210489673,0.378957664,0.15147472,0.203555847,0.090054448,0.203879653,0.102693079,SN II
-9999.0,-18.984833,-19.898384,-19.884788,-9999.0,-9999.0,-8.3166647,0.50524391,-5.570357,0.97951123,-1.4619012,0.9957699,-9999.0,0.13043438,0.05046934,0.08086341,-9999.0,-9999.0,0.87496661,0.28980166,0.332169,0.16250603,0.31344844,0.16159525,SN Ia
-9999.0,-18.165572,-18.25578,-9999.0,-9999.0,-9999.0,-7.1730836,0.54654431,-4.189597509,0.791420447,-9999.0,-9999.0,-9999.0,0.11207923,3.390570955,-9999.0,-9999.0,-9999.0,0.75519922,0.25875312,0.301756017,0.146676251,-9999.0,-9999.0,SN II
-18.151944,-18.356039,-17.663868,-9999.0,-7.669207713,-0.075875286,-6.76420376,0.518435681,-3.555787138,0.729840613,-9999.0,-9999.0,5.502088627,0.055070216,2.209373076,-9999.0,1.933155,0.384542012,0.707783913,0.245285825,0.286657277,0.13890009,-9999.0,-9999.0,SN II
-9999.0,-9999.0,-9999.0,-20.326675,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-4.0719301,2.0921863,-9999.0,-9999.0,-9999.0,0.39004465,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.45503046,0.230226,SN Ia
-9999.0,-18.477024,-19.735495,-20.342078,-9999.0,-9999.0,-9.432363347,0.608473126,-8.212635864,1.246978629,-2.799781543,1.393568956,-9999.0,3.680614303,0.043379757,0.043177608,-9999.0,-9999.0,1.131871479,0.35407343,0.405257705,0.19538733,0.376993654,0.187668108,SN Ia
-9999.0,-19.361687,-19.849744,-20.342569,-9999.0,-9999.0,-9.628214581,0.621988196,-8.837778607,1.242842202,-2.965255341,1.609662493,-9999.0,13.41037438,12.30645078,0.075870187,-9999.0,-9999.0,1.190669559,0.368010013,0.423180486,0.208615699,0.394145459,0.200634224,SN Ia
-17.902077,-17.67251,-17.5641,-9999.0,-7.364751485,-0.016144736,-5.882604126,0.472436087,-2.410412854,0.618683581,-9999.0,-9999.0,5.443715339,0.067736862,1.521212608,-9999.0,1.675142549,0.343174316,0.615122889,0.221729329,0.260801077,0.125511632,-9999.0,-9999.0,SN II
-18.370896,-19.616715,-19.694633,-19.695067,-7.1089912,-0.083851,-5.473832,0.67617879,-2.1636668,0.79561574,0.13571399,0.41566297,0.02739577,0.01232297,0.01508939,0.02065593,1.36569742,0.30899396,0.5569395,0.16506789,0.25059046,0.10724048,0.24457413,0.11881495,SN Ia
-9999.0,-19.095059,-19.989535,-20.018777,-9999.0,-9999.0,-8.487372889,0.559301322,-6.2629245,0.91619738,-1.7657165,1.05716069,-9999.0,3.396032331,0.06213268,0.35528209,-9999.0,-9999.0,0.931311421,0.304650273,0.34433957,0.16423308,0.32979835,0.16896286,SN Ia
-18.001567,-17.8379,-17.993876,-17.985595,-7.850657846,-0.17420882,-5.123811609,0.318119039,-0.66366901,0.446856645,0.583124746,0.182112619,0.04027161,0.034182808,0.055773993,0.223661073,1.435387969,0.301768748,0.544374641,0.199856992,0.221960441,0.11201495,0.2275233,0.121729086,SN II
-17.185244,-19.012508,-19.363107,-19.371792,-7.606977697,-0.06251219,-6.610149635,0.482397567,-3.521138146,0.582614622,-0.322564921,0.57947737,6.855307376,0.023150099,0.022362803,0.030557174,1.874221021,0.375103688,0.572953428,0.201130497,0.264909433,0.120986617,0.257802071,0.128996826,SN Ia
-16.490548,-16.393469,-16.502789,-16.648081,-1.9870004,0.64747764,1.76050107,0.70217503,3.23405167,0.25098301,2.45295911,-0.4112745,0.02484059,0.02225294,0.0234113,0.03515005,0.44633702,0.193919,0.24821766,0.12564306,0.14281707,0.08221236,0.17149571,0.09357969,SN II
-16.50284,-17.100512,-17.380634,-17.518066,-6.495357487,0.061030299,-4.680556709,-0.080989152,-0.478284354,-0.041939511,0.538087021,-0.466518099,0.027449535,0.01254326,0.011168252,0.013068089,0.88953137,0.216906022,0.313848456,0.13644726,0.161650353,0.081674093,0.157666511,0.094073386,SN Ibc
-19.158562,-19.663172,-19.576162,-19.390024,-6.828694738,0.211369225,-4.777046226,0.552945161,-0.401248586,0.502522124,1.040491128,0.110513481,0.011120811,0.01086439,0.010319951,0.01832866,0.913961973,0.247777956,0.260762593,0.130915021,0.129125237,0.082776148,0.164882295,0.096338772,SN Ia
-19.530647,-19.652308,-19.582621,-19.303456,-5.6952322,0.72091262,-2.7523495,0.58839757,1.22212703,0.37280204,1.71352075,-0.3647633,0.01389792,0.00569067,0.00634656,0.00888953,0.43271551,0.16946092,0.18225327,0.11209071,0.09087202,0.05246562,0.11183068,0.07975946,SN Ia
-9999.0,-18.990732,-19.696837,-19.537329,-9999.0,-9999.0,-8.137161769,0.544748988,-5.5836481,0.87988477,-1.4114798,0.97853179,-9999.0,2.819285914,0.03442081,0.05557943,-9999.0,-9999.0,0.875841132,0.290476327,0.33264486,0.15848021,0.31474747,0.15892355,SN Ia
-9999.0,-18.162503,-19.489523,-19.464681,-9999.0,-9999.0,-8.39047434,0.555148369,-5.988202375,0.958677769,-1.601497573,1.075784872,-9999.0,5.852831592,0.052005226,0.075931532,-9999.0,-9999.0,0.915283305,0.300575841,0.346438112,0.16923552,0.324167497,0.166050692,SN Ia
-18.184731,-19.489923,-19.620856,-19.598979,-7.435311775,-0.028870552,-6.8516396,0.26148127,-2.8160949,0.60564401,-0.0652962,0.49611879,4.584074863,0.01330255,0.01454323,0.02089332,1.728933525,0.351801333,0.48974591,0.17546198,0.23861308,0.10750131,0.21787873,0.11922026,SN Ia
-9999.0,-18.580444,-19.542514,-19.765198,-9999.0,-9999.0,-8.505040838,0.560145777,-6.148028858,1.029181885,-1.793050816,1.027721948,-9999.0,3.349730843,0.038891095,0.046502317,-9999.0,-9999.0,0.934344837,0.305414349,0.34828355,0.163450386,0.329440606,0.165421466,SN Ia
-9999.0,-19.880553,-19.772784,-19.581472,-9999.0,-9999.0,-4.904602133,0.445637968,-1.1726797,0.53589788,0.560816243,0.140169873,-9999.0,1.680147186,0.03131464,0.566328304,-9999.0,-9999.0,0.550824618,0.204113776,0.22311665,0.11246548,0.230129905,0.120796837,SN Ia
-17.360803,-18.198272,-18.042346,-17.980168,-7.377077943,-0.018411462,-4.0350557,0.71749875,-2.2966481,0.62980187,0.020719753,0.366850723,5.462000478,0.05229645,0.07824918,0.82467135,1.684995887,0.344734711,0.53495906,0.20707452,0.2575014,0.1250489,0.250941595,0.130727621,SN II
-19.301296,-18.9485,-9999.0,-9999.0,-7.988589215,-0.166324777,-8.144875537,0.48939756,-9999.0,-9999.0,-9999.0,-9999.0,8.359161132,0.111639674,-9999.0,-9999.0,2.354336478,0.450963209,0.849673008,0.283337338,-9999.0,-9999.0,-9999.0,-9999.0,SN II
-16.662181,-16.814061,-17.028499,-17.085862,-5.669524147,0.066490498,-0.314245848,-0.067368695,0.761324518,0.21032118,1.386042597,-0.147239969,0.040268553,0.038002384,0.052642443,0.213513352,0.963399159,0.254334301,0.314641948,0.153900928,0.201674048,0.096156146,0.203060676,0.109349648,SN II
-18.373764,-18.314409,-17.856943,-9999.0,-7.486076737,-0.03814258,-6.85989723,0.088027907,-2.833276067,0.659825989,-9999.0,-9999.0,4.664745987,0.036219046,0.950745784,-9999.0,1.768209384,0.35814175,0.635192466,0.21086107,0.270093402,0.13033366,-9999.0,-9999.0,SN II
-9999.0,-19.990511,-20.877765,-20.710767,-9999.0,-9999.0,-10.0,0.626530789,-10.0,1.337644278,-3.531106954,1.801772222,-9999.0,0.098440697,0.044334873,0.047494878,-9999.0,-9999.0,0.0,0.394349199,0.0,0.219644942,0.418307482,0.207248942,SN II
-18.951302,-19.85116,-20.27593,-20.057366,-7.982426057,-0.16399768,-8.230809749,0.214961207,-5.337479435,0.784979376,-1.243010966,0.945828784,6.242836708,0.021709221,0.018772353,0.028260448,2.343192538,0.449221116,0.744291116,0.225962589,0.316187429,0.133021262,0.303911869,0.145402326,SN Ia
-18.250723,-19.386188,-19.888926,-19.857823,-7.910062828,-0.13905042,-6.849638781,0.711255681,-4.213042597,0.676491427,0.221682979,0.879033054,7.697022015,0.078924912,0.04885721,0.043487478,2.223910795,0.430577192,0.778248698,0.265184625,0.293953523,0.148024573,0.256433145,0.138492785,SN Ibc
-9999.0,-19.077398,-19.735718,-19.496853,-9999.0,-9999.0,-7.8453,0.38220316,-4.8420603,0.64060969,-1.1474498,0.69674914,-9999.0,0.03018944,0.02375992,0.03834604,-9999.0,-9999.0,0.78022636,0.25553429,0.30964222,0.14484997,0.29057737,0.14782135,SN Ia
-17.405534,-17.751492,-17.624015,-9999.0,-7.393768466,-0.021308455,-5.4705174,0.61277653,-2.4891341,0.64527813,-9999.0,-9999.0,7.19645795,0.06470047,0.08089122,-9999.0,1.697118517,0.346690494,0.58628972,0.21784821,0.2619361,0.12558482,-9999.0,-9999.0,SN II
-18.753527,-18.174278,-18.145119,-18.081966,-5.85620925,-1.001599884,-2.169779002,0.26411167,-1.340483258,0.659301696,0.659141377,0.217998565,0.022295632,0.029065873,0.03848864,0.084356898,0.681015827,0.258827183,0.349531076,0.170448494,0.232443054,0.111355998,0.227354874,0.121812318,SN II
-18.882622,-18.24569,-18.269632,-18.471728,-6.2005295,-0.1887498,-2.4986249,0.00973657,-0.3031304,0.45285167,1.30397286,-0.0803262,0.01517125,0.026861,0.03323929,0.05048231,0.8397198,0.25396841,0.36201118,0.18516049,0.20619145,0.10940492,0.20916298,0.11482351,SN II
-17.201302,-19.300805,-19.729214,-19.774007,-7.757627949,-0.096707881,-6.732508767,0.606613708,-3.797202233,0.933478158,-0.589048125,0.77762792,5.791348174,0.02716681,0.022186889,0.027040555,2.027370182,0.399529708,0.666607714,0.203715926,0.289181556,0.127429263,0.277473754,0.1325864,SN Ia
-18.254299,-18.787316,-18.79889,-18.724552,-7.655901258,-0.072959245,-4.9424296,0.66444914,-2.8102389,0.91940709,-0.3345573,0.65085516,5.475935076,0.02617466,0.03662224,0.05539996,1.920332094,0.382484761,0.53339161,0.21425484,0.25906387,0.12833131,0.26902719,0.13802785,SN II
-9999.0,-9999.0,-9999.0,-20.297213,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.697350635,1.772131039,-9999.0,-9999.0,-9999.0,0.060706775,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.422961944,0.21220156,SN Ia
-9999.0,-16.605057,-17.239428,-17.161074,-9999.0,-9999.0,-4.402639185,0.433467172,-0.7927518,0.45746208,0.806780385,0.037892232,-9999.0,4.194301263,0.06442068,0.985049133,-9999.0,-9999.0,0.518548867,0.195373263,0.22704765,0.10819781,0.221519476,0.11675907,SN Ibc
-9999.0,-19.456476,-19.941748,-19.735503,-9999.0,-9999.0,-6.154943,0.72467224,-4.1644453,0.73158642,-0.8662469,0.66876908,-9999.0,0.02985469,0.02576073,0.04556683,-9999.0,-9999.0,0.62639752,0.24276415,0.2775338,0.13489292,0.27506354,0.14091856,SN Ia
-9999.0,-19.317258,-19.978833,-19.96988,-9999.0,-9999.0,-8.806773637,0.371518174,-5.908703929,1.08701912,-1.771001235,1.035060743,-9999.0,0.037614821,0.031463876,0.03724894,-9999.0,-9999.0,0.84666772,0.274385757,0.324862256,0.149208569,0.310564517,0.152703314,SN Ia
-18.415247,-19.59734,-19.414516,-19.446797,-7.057357477,0.033144731,-6.296533,0.41663009,-1.7004704,0.51276796,0.04393081,0.20026477,4.861331577,0.00910466,0.01462072,0.02379227,1.476122412,0.311189368,0.38733762,0.18188961,0.19805581,0.10528687,0.19669946,0.11248249,SN Ia
-9999.0,-18.732751,-19.097918,-19.207479,-9999.0,-9999.0,-7.0588867,0.47196781,-3.7808864,0.75519838,-0.5962975,0.63351801,-9999.0,0.04706403,0.04202603,0.05090133,-9999.0,-9999.0,0.71261598,0.23479943,0.2910139,0.13861129,0.2775338,0.14329268,SN Ia
-19.166213,-19.311575,-19.481305,-18.985628,-5.9733703,0.15588633,-1.3723356,0.32728004,1.08283729,0.23243519,1.6743077,-0.3987901,0.12165555,0.02630823,0.09929684,0.05555267,0.50998905,0.23487518,0.192189,0.13171307,0.17847248,0.09123642,0.19049338,0.10237473,SN Ia
-9999.0,-18.667065,-19.646928,-19.563366,-9999.0,-9999.0,-8.667244502,0.567375905,-6.49903597,1.016765634,-1.884130714,1.146489406,-9999.0,4.522884261,0.055402499,0.098850657,-9999.0,-9999.0,0.962810252,0.312603022,0.358906123,0.173781341,0.337593858,0.171704961,SN Ia
-9999.0,-19.10643,-19.931569,-20.057375,-9999.0,-9999.0,-8.558078001,0.562441911,-6.3352876,0.96812995,-1.7835974,1.10089887,-9999.0,3.804209352,0.0341531,0.04512128,-9999.0,-9999.0,0.943445399,0.307721643,0.3459463,0.16173872,0.33043912,0.16445163,SN Ia
-9999.0,-9999.0,-19.480417,-20.187806,-9999.0,-9999.0,-9999.0,-9999.0,-8.89336192,1.248242305,-3.014273132,1.595650245,-9999.0,-9999.0,6.484781429,0.048721537,-9999.0,-9999.0,-9999.0,-9999.0,0.424710033,0.209391076,0.393892958,0.196877681,SN Ia
-9999.0,-19.26903,-19.841447,-20.536719,-9999.0,-9999.0,-9.735069465,0.63030172,-9.209880179,1.264979305,-3.158106671,1.661879828,-9999.0,8.222861089,0.090586175,0.046183282,-9999.0,-9999.0,1.227628935,0.376644381,0.432438151,0.21284452,0.39997858,0.196544376,SN Ia
-9999.0,-19.391563,-20.316706,-20.334691,-9999.0,-9999.0,-9.315490132,0.601181537,-7.9110403,1.20846464,-2.6584435,1.34484637,-9999.0,3.989886003,0.05799174,0.0533404,-9999.0,-9999.0,1.100858785,0.346623513,0.39634939,0.19401506,0.36812288,0.18528819,SN Ia
-18.459101,-19.597232,-19.410487,-19.423935,-10.0,-0.7033206,-7.2710983,-0.0441187,-2.1061047,0.59159535,0.12401748,0.04853808,0.03014198,0.00888027,0.01232646,0.01686248,0.0,0.28220037,0.40417282,0.15208827,0.21956314,0.10931628,0.19910463,0.10681015,SN Ia
-17.768632,-19.364983,-20.17231,-20.216649,-8.102537101,-0.222596086,-9.0761548,0.30094797,-6.2787281,1.03176713,-1.9473084,1.03058523,7.991700401,0.05137651,0.02690286,0.04050537,2.633230838,0.493853059,0.92637399,0.28563527,0.33528157,0.15927444,0.32443799,0.16415753,SN Ia
-18.409614,-17.789321,-17.758302,-17.57858,-5.9640363,0.22553159,-3.4071476,0.38052465,-0.7331152,0.44933536,0.58620162,0.17647081,0.05379812,0.03504322,0.04033809,0.07107809,1.33136419,0.30173335,0.43823834,0.19467735,0.22134044,0.11086302,0.22950819,0.11980427,SN II
